"Subject","Session","Trial","CorrectAnswer","FarAway","Littered","PictureTarget.ACC","PictureTarget.RT","SceneLetter","Side","Target","TrialList"
6,3,25,2,0,0,1,615,"f","right","00rf.bmp",10
6,3,29,1,0,0,1,473,"c","left","00lc.bmp",2
6,3,34,2,0,0,1,526,"c","right","00rc.bmp",7
6,3,39,1,0,0,1,513,"b","left","00lb.bmp",1
6,3,40,2,0,0,1,417,"d","right","00rd.bmp",8
6,4,4,2,0,0,1,442,"d","right","00rd.bmp",8
6,4,7,2,0,0,1,473,"f","right","00rf.bmp",10
6,4,21,1,0,0,1,382,"f","left","00lf.bmp",5
6,4,22,2,0,0,1,470,"e","right","00re.bmp",9
6,4,24,1,0,0,1,434,"c","left","00lc.bmp",2
6,4,26,1,0,0,1,422,"e","left","00le.bmp",4
6,4,27,1,0,0,1,426,"b","left","00lb.bmp",1
6,4,33,2,0,0,1,404,"c","right","00rc.bmp",7
6,4,34,2,0,0,1,436,"b","right","00rb.bmp",6
6,4,37,1,0,0,1,423,"d","left","00ld.bmp",3
8,1,1,2,0,0,1,590,"f","right","00rf.bmp",10
8,1,4,2,0,0,1,417,"d","right","00rd.bmp",8
8,1,9,2,0,0,1,570,"b","right","00rb.bmp",6
8,1,10,2,0,0,1,673,"e","right","00re.bmp",9
8,1,15,1,0,0,1,599,"c","left","00lc.bmp",2
8,1,21,1,0,0,1,786,"e","left","00le.bmp",4
8,1,22,2,0,0,1,472,"c","right","00rc.bmp",7
8,1,24,1,0,0,1,447,"b","left","00lb.bmp",1
8,1,34,1,0,0,1,486,"f","left","00lf.bmp",5
8,1,39,1,0,0,1,453,"d","left","00ld.bmp",3
8,2,4,1,0,0,1,670,"e","left","00le.bmp",4
8,2,7,1,0,0,1,464,"c","left","00lc.bmp",2
8,2,13,2,0,0,1,403,"d","right","00rd.bmp",8
8,2,15,2,0,0,1,396,"b","right","00rb.bmp",6
8,2,19,2,0,0,1,408,"f","right","00rf.bmp",10
8,2,20,2,0,0,1,507,"e","right","00re.bmp",9
8,2,27,2,0,0,1,454,"c","right","00rc.bmp",7
8,2,28,1,0,0,1,452,"f","left","00lf.bmp",5
8,2,32,1,0,0,1,577,"d","left","00ld.bmp",3
8,2,40,1,0,0,1,471,"b","left","00lb.bmp",1
8,3,10,2,0,0,1,443,"c","right","00rc.bmp",7
8,3,12,1,0,0,1,416,"d","left","00ld.bmp",3
8,3,13,1,0,0,1,403,"e","left","00le.bmp",4
8,3,14,2,0,0,1,419,"d","right","00rd.bmp",8
8,3,27,1,0,0,1,408,"f","left","00lf.bmp",5
8,3,32,2,0,0,1,471,"b","right","00rb.bmp",6
8,3,37,2,0,0,1,489,"e","right","00re.bmp",9
8,3,38,1,0,0,1,459,"b","left","00lb.bmp",1
8,3,39,2,0,0,1,466,"f","right","00rf.bmp",10
8,3,40,1,0,0,1,437,"c","left","00lc.bmp",2
8,4,1,2,0,0,1,551,"e","right","00re.bmp",9
8,4,15,1,0,0,1,421,"c","left","00lc.bmp",2
8,4,18,2,0,0,1,432,"b","right","00rb.bmp",6
8,4,21,2,0,0,1,419,"c","right","00rc.bmp",7
8,4,24,1,0,0,1,462,"b","left","00lb.bmp",1
8,4,25,1,0,0,1,457,"d","left","00ld.bmp",3
8,4,29,1,0,0,1,477,"f","left","00lf.bmp",5
8,4,34,2,0,0,1,410,"d","right","00rd.bmp",8
8,4,37,1,0,0,1,445,"e","left","00le.bmp",4
8,4,38,2,0,0,1,410,"f","right","00rf.bmp",10
9,1,3,1,0,0,1,437,"c","left","00lc.bmp",2
9,1,8,2,0,0,1,473,"c","right","00rc.bmp",7
9,1,15,1,0,0,1,414,"d","left","00ld.bmp",3
9,1,19,2,0,0,1,503,"d","right","00rd.bmp",8
9,1,26,1,0,0,1,343,"b","left","00lb.bmp",1
9,1,27,2,0,0,1,495,"f","right","00rf.bmp",10
9,1,31,1,0,0,1,542,"e","left","00le.bmp",4
9,1,32,2,0,0,1,435,"e","right","00re.bmp",9
9,1,34,2,0,0,1,413,"b","right","00rb.bmp",6
9,1,38,1,0,0,1,485,"f","left","00lf.bmp",5
9,2,3,1,0,0,1,429,"c","left","00lc.bmp",2
9,2,4,1,0,0,1,548,"e","left","00le.bmp",4
9,2,8,2,0,0,1,465,"e","right","00re.bmp",9
9,2,15,1,0,0,1,427,"b","left","00lb.bmp",1
9,2,16,2,0,0,1,370,"b","right","00rb.bmp",6
9,2,17,1,0,0,1,474,"d","left","00ld.bmp",3
9,2,20,2,0,0,1,369,"c","right","00rc.bmp",7
9,2,28,1,0,0,1,411,"f","left","00lf.bmp",5
9,2,29,2,0,0,1,436,"f","right","00rf.bmp",10
9,2,36,2,0,0,1,552,"d","right","00rd.bmp",8
9,3,11,1,0,0,1,508,"b","left","00lb.bmp",1
9,3,16,1,0,0,1,411,"c","left","00lc.bmp",2
9,3,20,1,0,0,1,360,"d","left","00ld.bmp",3
9,3,22,2,0,0,1,402,"b","right","00rb.bmp",6
9,3,27,1,0,0,1,447,"e","left","00le.bmp",4
9,3,28,2,0,0,1,528,"e","right","00re.bmp",9
9,3,29,2,0,0,1,454,"d","right","00rd.bmp",8
9,3,34,2,0,0,1,398,"c","right","00rc.bmp",7
9,3,38,2,0,0,1,362,"f","right","00rf.bmp",10
9,3,39,1,0,0,1,391,"f","left","00lf.bmp",5
9,4,3,1,0,0,1,458,"c","left","00lc.bmp",2
9,4,5,1,0,0,1,473,"d","left","00ld.bmp",3
9,4,10,2,0,0,1,459,"d","right","00rd.bmp",8
9,4,14,1,0,0,1,374,"f","left","00lf.bmp",5
9,4,18,1,0,0,1,367,"e","left","00le.bmp",4
9,4,19,1,0,0,1,364,"b","left","00lb.bmp",1
9,4,21,2,0,0,1,463,"e","right","00re.bmp",9
9,4,32,2,0,0,1,469,"f","right","00rf.bmp",10
9,4,33,2,0,0,1,385,"c","right","00rc.bmp",7
9,4,34,2,0,0,1,327,"b","right","00rb.bmp",6
10,1,2,1,0,1,1,586,"b","left","01lb.bmp",11
10,1,4,2,0,1,1,880,"d","right","01rd.bmp",18
10,1,7,1,0,1,1,1013,"d","left","01ld.bmp",13
10,1,11,2,0,1,1,725,"b","right","01rb.bmp",16
10,1,13,2,0,1,1,1135,"e","right","01re.bmp",19
10,1,24,1,0,1,1,702,"f","left","01lf.bmp",15
10,1,28,2,0,1,1,591,"c","right","01rc.bmp",17
10,1,30,1,0,1,1,593,"c","left","01lc.bmp",12
10,1,32,2,0,1,1,833,"f","right","01rf.bmp",20
10,1,34,1,0,1,1,644,"e","left","01le.bmp",14
10,2,2,1,0,1,1,478,"f","left","01lf.bmp",15
10,2,7,2,0,1,1,545,"e","right","01re.bmp",19
10,2,10,1,0,1,1,615,"e","left","01le.bmp",14
10,2,12,1,0,1,1,558,"d","left","01ld.bmp",13
10,2,14,2,0,1,1,494,"b","right","01rb.bmp",16
10,2,17,1,0,1,1,429,"b","left","01lb.bmp",11
10,2,19,2,0,1,1,525,"c","right","01rc.bmp",17
10,2,22,1,0,1,1,522,"c","left","01lc.bmp",12
10,2,33,2,0,1,1,505,"f","right","01rf.bmp",20
10,2,37,2,0,1,1,539,"d","right","01rd.bmp",18
10,3,5,2,0,1,1,652,"e","right","01re.bmp",19
10,3,7,1,0,1,1,528,"c","left","01lc.bmp",12
10,3,10,1,0,1,1,622,"e","left","01le.bmp",14
10,3,11,2,0,1,1,520,"f","right","01rf.bmp",20
10,3,14,2,0,1,1,480,"c","right","01rc.bmp",17
10,3,16,1,0,1,1,421,"f","left","01lf.bmp",15
10,3,18,1,0,1,1,372,"b","left","01lb.bmp",11
10,3,21,2,0,1,1,562,"b","right","01rb.bmp",16
10,3,23,2,0,1,1,634,"d","right","01rd.bmp",18
10,3,28,1,0,1,1,578,"d","left","01ld.bmp",13
10,4,7,1,0,1,1,446,"b","left","01lb.bmp",11
10,4,10,1,0,1,1,478,"c","left","01lc.bmp",12
10,4,14,2,0,1,1,447,"c","right","01rc.bmp",17
10,4,17,1,0,1,1,610,"d","left","01ld.bmp",13
10,4,21,2,0,1,1,677,"d","right","01rd.bmp",18
10,4,32,2,0,1,1,445,"e","right","01re.bmp",19
10,4,34,2,0,1,1,387,"b","right","01rb.bmp",16
10,4,35,1,0,1,1,425,"e","left","01le.bmp",14
10,4,36,1,0,1,1,459,"f","left","01lf.bmp",15
10,4,37,2,0,1,1,397,"f","right","01rf.bmp",20
12,1,1,1,0,1,1,867,"c","left","01lc.bmp",12
12,1,7,1,0,1,1,686,"f","left","01lf.bmp",15
12,1,9,2,0,1,1,813,"d","right","01rd.bmp",18
12,1,15,1,0,1,1,653,"e","left","01le.bmp",14
12,1,16,2,0,1,1,594,"f","right","01rf.bmp",20
12,1,17,2,0,1,1,611,"c","right","01rc.bmp",17
12,1,20,2,0,1,1,539,"b","right","01rb.bmp",16
12,1,23,2,0,1,1,609,"e","right","01re.bmp",19
12,1,31,1,0,1,1,747,"d","left","01ld.bmp",13
12,1,38,1,0,1,1,695,"b","left","01lb.bmp",11
12,2,4,1,0,1,1,394,"c","left","01lc.bmp",12
12,2,13,1,0,1,1,617,"d","left","01ld.bmp",13
12,2,14,2,0,1,1,497,"e","right","01re.bmp",19
12,2,17,2,0,1,1,637,"f","right","01rf.bmp",20
12,2,18,1,0,1,1,711,"e","left","01le.bmp",14
12,2,19,2,0,1,1,504,"c","right","01rc.bmp",17
12,2,25,2,0,1,1,577,"d","right","01rd.bmp",18
12,2,26,1,0,1,1,516,"f","left","01lf.bmp",15
12,2,36,1,0,1,1,502,"b","left","01lb.bmp",11
12,2,39,2,0,1,1,495,"b","right","01rb.bmp",16
12,3,2,2,0,1,1,583,"f","right","01rf.bmp",20
12,3,4,1,0,1,1,587,"c","left","01lc.bmp",12
12,3,6,2,0,1,1,540,"d","right","01rd.bmp",18
12,3,13,1,0,1,1,701,"e","left","01le.bmp",14
12,3,14,2,0,1,1,415,"e","right","01re.bmp",19
12,3,20,1,0,1,1,478,"b","left","01lb.bmp",11
12,3,21,2,0,1,1,535,"b","right","01rb.bmp",16
12,3,25,1,0,1,1,592,"f","left","01lf.bmp",15
12,3,37,2,0,1,1,710,"c","right","01rc.bmp",17
12,3,39,1,0,1,1,616,"d","left","01ld.bmp",13
12,4,1,2,0,1,1,574,"d","right","01rd.bmp",18
12,4,2,1,0,1,1,554,"e","left","01le.bmp",14
12,4,19,1,0,1,1,578,"c","left","01lc.bmp",12
12,4,20,2,0,1,1,385,"e","right","01re.bmp",19
12,4,24,1,0,1,1,516,"d","left","01ld.bmp",13
12,4,26,2,0,1,1,601,"f","right","01rf.bmp",20
12,4,27,2,0,1,1,467,"c","right","01rc.bmp",17
12,4,36,1,0,1,1,485,"f","left","01lf.bmp",15
12,4,38,1,0,1,1,388,"b","left","01lb.bmp",11
12,4,40,2,0,1,1,440,"b","right","01rb.bmp",16
13,1,16,2,0,1,1,588,"d","right","01rd.bmp",18
13,1,22,2,0,1,1,636,"c","right","01rc.bmp",17
13,1,25,2,0,1,1,482,"e","right","01re.bmp",19
13,1,26,1,0,1,1,512,"f","left","01lf.bmp",15
13,1,27,2,0,1,1,463,"b","right","01rb.bmp",16
13,1,28,1,0,1,1,522,"e","left","01le.bmp",14
13,1,30,1,0,1,1,562,"d","left","01ld.bmp",13
13,1,34,1,0,1,1,454,"c","left","01lc.bmp",12
13,1,39,2,0,1,1,501,"f","right","01rf.bmp",20
13,1,40,1,0,1,1,431,"b","left","01lb.bmp",11
13,2,1,2,0,1,1,487,"b","right","01rb.bmp",16
13,2,4,1,0,1,1,411,"f","left","01lf.bmp",15
13,2,6,1,0,1,1,357,"b","left","01lb.bmp",11
13,2,7,1,0,1,1,397,"e","left","01le.bmp",14
13,2,15,2,0,1,1,530,"d","right","01rd.bmp",18
13,2,19,1,0,1,1,530,"c","left","01lc.bmp",12
13,2,28,1,0,1,1,492,"d","left","01ld.bmp",13
13,2,29,2,0,1,1,541,"e","right","01re.bmp",19
13,2,33,2,0,1,1,407,"c","right","01rc.bmp",17
13,2,40,2,0,1,1,392,"f","right","01rf.bmp",20
13,3,2,1,0,1,1,507,"c","left","01lc.bmp",12
13,3,3,1,0,1,1,489,"d","left","01ld.bmp",13
13,3,4,2,0,1,1,518,"b","right","01rb.bmp",16
13,3,14,1,0,1,1,573,"e","left","01le.bmp",14
13,3,18,1,0,1,1,462,"f","left","01lf.bmp",15
13,3,19,2,0,1,1,442,"c","right","01rc.bmp",17
13,3,20,1,0,1,1,385,"b","left","01lb.bmp",11
13,3,22,2,0,1,1,505,"e","right","01re.bmp",19
13,3,26,2,0,1,1,573,"f","right","01rf.bmp",20
13,3,27,2,0,1,1,568,"d","right","01rd.bmp",18
13,4,2,2,0,1,1,493,"d","right","01rd.bmp",18
13,4,7,1,0,1,1,348,"b","left","01lb.bmp",11
13,4,17,2,0,1,1,487,"c","right","01rc.bmp",17
13,4,18,1,0,1,1,747,"d","left","01ld.bmp",13
13,4,20,1,0,1,1,508,"e","left","01le.bmp",14
13,4,22,1,0,1,1,363,"f","left","01lf.bmp",15
13,4,26,2,0,1,1,464,"e","right","01re.bmp",19
13,4,30,1,0,1,1,461,"c","left","01lc.bmp",12
13,4,33,2,0,1,1,408,"f","right","01rf.bmp",20
13,4,37,2,0,1,1,348,"b","right","01rb.bmp",16
14,1,3,2,0,1,1,592,"c","right","01rc.bmp",17
14,1,7,2,0,1,1,805,"e","right","01re.bmp",19
14,1,15,1,0,1,1,612,"e","left","01le.bmp",14
14,1,18,2,0,1,1,593,"d","right","01rd.bmp",18
14,1,22,1,0,1,1,490,"b","left","01lb.bmp",11
14,1,27,2,0,1,1,572,"f","right","01rf.bmp",20
14,1,30,1,0,1,1,608,"d","left","01ld.bmp",13
14,1,32,1,0,1,1,531,"f","left","01lf.bmp",15
14,1,35,1,0,1,1,583,"c","left","01lc.bmp",12
14,1,37,2,0,1,1,535,"b","right","01rb.bmp",16
14,2,10,1,0,1,1,347,"f","left","01lf.bmp",15
14,2,13,1,0,1,1,439,"b","left","01lb.bmp",11
14,2,15,2,0,1,1,494,"e","right","01re.bmp",19
14,2,20,1,0,1,1,549,"e","left","01le.bmp",14
14,2,24,2,0,1,1,400,"c","right","01rc.bmp",17
14,2,25,1,0,1,1,340,"d","left","01ld.bmp",13
14,2,26,2,0,1,1,467,"b","right","01rb.bmp",16
14,2,33,2,0,1,1,392,"f","right","01rf.bmp",20
14,2,37,1,0,1,1,393,"c","left","01lc.bmp",12
14,2,38,2,0,1,1,534,"d","right","01rd.bmp",18
14,3,1,1,0,1,1,509,"f","left","01lf.bmp",15
14,3,2,1,0,1,1,402,"e","left","01le.bmp",14
14,3,5,2,0,1,1,379,"c","right","01rc.bmp",17
14,3,7,1,0,1,1,408,"b","left","01lb.bmp",11
14,3,23,2,0,1,1,573,"d","right","01rd.bmp",18
14,3,27,2,0,1,1,555,"f","right","01rf.bmp",20
14,3,31,1,0,1,1,488,"c","left","01lc.bmp",12
14,3,32,1,0,1,1,545,"d","left","01ld.bmp",13
14,3,37,2,0,1,1,532,"e","right","01re.bmp",19
14,3,38,2,0,1,1,505,"b","right","01rb.bmp",16
14,4,2,2,0,1,1,390,"f","right","01rf.bmp",20
14,4,5,2,0,1,1,477,"e","right","01re.bmp",19
14,4,7,1,0,1,1,400,"c","left","01lc.bmp",12
14,4,13,2,0,1,1,525,"c","right","01rc.bmp",17
14,4,15,2,0,1,1,417,"b","right","01rb.bmp",16
14,4,16,1,0,1,1,508,"d","left","01ld.bmp",13
14,4,20,1,0,1,1,443,"f","left","01lf.bmp",15
14,4,24,1,0,1,1,408,"e","left","01le.bmp",14
14,4,37,1,0,1,1,491,"b","left","01lb.bmp",11
14,4,38,2,0,1,1,910,"d","right","01rd.bmp",18
15,1,10,2,0,1,1,536,"c","right","01rc.bmp",17
15,1,14,2,0,1,1,570,"f","right","01rf.bmp",20
15,1,16,2,0,1,1,552,"b","right","01rb.bmp",16
15,1,17,1,0,1,1,651,"c","left","01lc.bmp",12
15,1,28,2,0,1,1,594,"e","right","01re.bmp",19
15,1,30,1,0,1,1,632,"d","left","01ld.bmp",13
15,1,33,1,0,1,1,561,"f","left","01lf.bmp",15
15,1,34,1,0,1,1,444,"b","left","01lb.bmp",11
15,1,36,2,0,1,1,691,"d","right","01rd.bmp",18
15,1,40,1,0,1,1,515,"e","left","01le.bmp",14
15,2,1,1,0,1,1,571,"d","left","01ld.bmp",13
15,2,2,1,0,1,1,403,"c","left","01lc.bmp",12
15,2,14,2,0,1,1,537,"c","right","01rc.bmp",17
15,2,18,1,0,1,1,468,"b","left","01lb.bmp",11
15,2,25,2,0,1,1,519,"d","right","01rd.bmp",18
15,2,28,1,0,1,1,644,"f","left","01lf.bmp",15
15,2,30,2,0,1,1,488,"b","right","01rb.bmp",16
15,2,33,2,0,1,1,495,"e","right","01re.bmp",19
15,2,35,2,0,1,1,440,"f","right","01rf.bmp",20
15,2,39,1,0,1,1,674,"e","left","01le.bmp",14
15,3,2,2,0,1,1,522,"e","right","01re.bmp",19
15,3,7,2,0,1,1,388,"c","right","01rc.bmp",17
15,3,10,1,0,1,1,574,"f","left","01lf.bmp",15
15,3,11,1,0,1,1,484,"e","left","01le.bmp",14
15,3,23,2,0,1,1,645,"d","right","01rd.bmp",18
15,3,31,2,0,1,1,390,"f","right","01rf.bmp",20
15,3,32,1,0,1,0,373,"c","left","01lc.bmp",12
15,3,36,2,0,1,1,490,"b","right","01rb.bmp",16
15,3,37,1,0,1,1,582,"d","left","01ld.bmp",13
15,3,39,1,0,1,1,511,"b","left","01lb.bmp",11
15,4,2,2,0,1,1,484,"d","right","01rd.bmp",18
15,4,3,2,0,1,1,394,"f","right","01rf.bmp",20
15,4,8,1,0,1,1,601,"e","left","01le.bmp",14
15,4,10,1,0,1,1,479,"f","left","01lf.bmp",15
15,4,14,2,0,1,1,425,"e","right","01re.bmp",19
15,4,16,1,0,1,1,483,"c","left","01lc.bmp",12
15,4,22,1,0,1,1,451,"b","left","01lb.bmp",11
15,4,27,2,0,1,1,386,"b","right","01rb.bmp",16
15,4,31,1,0,1,1,575,"d","left","01ld.bmp",13
15,4,35,2,0,1,1,442,"c","right","01rc.bmp",17
18,1,8,1,0,1,1,699,"d","left","01ld.bmp",13
18,1,11,1,0,1,1,747,"c","left","01lc.bmp",12
18,1,12,2,0,1,1,709,"f","right","01rf.bmp",20
18,1,16,1,0,1,1,792,"e","left","01le.bmp",14
18,1,18,1,0,1,1,529,"f","left","01lf.bmp",15
18,1,20,2,0,1,1,887,"d","right","01rd.bmp",18
18,1,23,2,0,1,1,601,"b","right","01rb.bmp",16
18,1,34,2,0,1,1,583,"e","right","01re.bmp",19
18,1,36,2,0,1,1,579,"c","right","01rc.bmp",17
18,1,39,1,0,1,1,533,"b","left","01lb.bmp",11
18,2,1,1,0,1,1,594,"f","left","01lf.bmp",15
18,2,2,1,0,1,1,330,"b","left","01lb.bmp",11
18,2,5,1,0,1,1,408,"c","left","01lc.bmp",12
18,2,7,2,0,1,1,496,"c","right","01rc.bmp",17
18,2,8,2,0,1,1,628,"d","right","01rd.bmp",18
18,2,14,1,0,1,1,941,"e","left","01le.bmp",14
18,2,22,2,0,1,1,715,"f","right","01rf.bmp",20
18,2,26,1,0,1,1,778,"d","left","01ld.bmp",13
18,2,29,2,0,1,1,575,"e","right","01re.bmp",19
18,2,36,2,0,1,1,435,"b","right","01rb.bmp",16
18,3,7,2,0,1,1,627,"d","right","01rd.bmp",18
18,3,11,1,0,1,1,631,"d","left","01ld.bmp",13
18,3,16,1,0,1,1,524,"b","left","01lb.bmp",11
18,3,19,2,0,1,1,746,"f","right","01rf.bmp",20
18,3,23,2,0,1,1,645,"c","right","01rc.bmp",17
18,3,27,1,0,1,1,615,"c","left","01lc.bmp",12
18,3,29,2,0,1,1,1196,"e","right","01re.bmp",19
18,3,31,2,0,1,1,396,"b","right","01rb.bmp",16
18,3,36,1,0,1,1,746,"f","left","01lf.bmp",15
18,3,38,1,0,1,1,595,"e","left","01le.bmp",14
18,4,5,2,0,1,1,575,"b","right","01rb.bmp",16
18,4,9,1,0,1,1,978,"d","left","01ld.bmp",13
18,4,13,1,0,1,1,582,"c","left","01lc.bmp",12
18,4,14,2,0,1,1,742,"d","right","01rd.bmp",18
18,4,16,1,0,1,1,689,"e","left","01le.bmp",14
18,4,17,2,0,1,1,847,"e","right","01re.bmp",19
18,4,18,1,0,1,1,617,"b","left","01lb.bmp",11
18,4,29,2,0,1,1,675,"f","right","01rf.bmp",20
18,4,37,1,0,1,1,510,"f","left","01lf.bmp",15
18,4,38,2,0,1,1,603,"c","right","01rc.bmp",17
20,1,2,1,0,1,1,508,"c","left","01lc.bmp",12
20,1,5,2,0,1,1,535,"d","right","01rd.bmp",18
20,1,18,2,0,1,1,458,"e","right","01re.bmp",19
20,1,20,1,0,1,1,749,"d","left","01ld.bmp",13
20,1,24,1,0,1,1,460,"f","left","01lf.bmp",15
20,1,26,2,0,1,1,414,"c","right","01rc.bmp",17
20,1,28,1,0,1,1,507,"b","left","01lb.bmp",11
20,1,30,2,0,1,1,481,"b","right","01rb.bmp",16
20,1,32,2,0,1,1,440,"f","right","01rf.bmp",20
20,1,35,1,0,1,0,635,"e","left","01le.bmp",14
20,2,10,2,0,1,1,501,"e","right","01re.bmp",19
20,2,11,1,0,1,1,605,"d","left","01ld.bmp",13
20,2,16,2,0,1,1,538,"c","right","01rc.bmp",17
20,2,17,2,0,1,1,716,"d","right","01rd.bmp",18
20,2,23,1,0,1,1,613,"e","left","01le.bmp",14
20,2,24,2,0,1,1,438,"b","right","01rb.bmp",16
20,2,31,1,0,1,1,482,"c","left","01lc.bmp",12
20,2,34,1,0,1,1,559,"f","left","01lf.bmp",15
20,2,39,2,0,1,1,479,"f","right","01rf.bmp",20
20,2,40,1,0,1,1,506,"b","left","01lb.bmp",11
20,3,3,2,0,1,1,434,"b","right","01rb.bmp",16
20,3,6,2,0,1,1,526,"e","right","01re.bmp",19
20,3,15,1,0,1,1,417,"b","left","01lb.bmp",11
20,3,18,1,0,1,1,429,"c","left","01lc.bmp",12
20,3,19,1,0,1,1,497,"d","left","01ld.bmp",13
20,3,27,2,0,1,1,557,"d","right","01rd.bmp",18
20,3,31,1,0,1,1,507,"e","left","01le.bmp",14
20,3,32,1,0,1,1,512,"f","left","01lf.bmp",15
20,3,35,2,0,1,1,440,"f","right","01rf.bmp",20
20,3,36,2,0,1,1,459,"c","right","01rc.bmp",17
20,4,5,1,0,1,1,489,"e","left","01le.bmp",14
20,4,7,2,0,1,1,467,"b","right","01rb.bmp",16
20,4,9,2,0,1,1,520,"f","right","01rf.bmp",20
20,4,17,2,0,1,1,419,"d","right","01rd.bmp",18
20,4,21,2,0,1,1,398,"c","right","01rc.bmp",17
20,4,28,1,0,1,1,482,"b","left","01lb.bmp",11
20,4,30,1,0,1,1,409,"c","left","01lc.bmp",12
20,4,31,1,0,1,1,446,"d","left","01ld.bmp",13
20,4,35,1,0,1,1,592,"f","left","01lf.bmp",15
20,4,40,2,0,1,1,439,"e","right","01re.bmp",19
22,1,2,1,0,1,1,1244,"d","left","01ld.bmp",13
22,1,10,2,0,1,1,1103,"d","right","01rd.bmp",18
22,1,15,1,0,1,1,898,"f","left","01lf.bmp",15
22,1,16,1,0,1,1,604,"b","left","01lb.bmp",11
22,1,19,2,0,1,1,769,"b","right","01rb.bmp",16
22,1,22,2,0,1,1,656,"c","right","01rc.bmp",17
22,1,33,2,0,1,1,923,"e","right","01re.bmp",19
22,1,34,2,0,1,1,877,"f","right","01rf.bmp",20
22,1,36,1,0,1,1,643,"e","left","01le.bmp",14
